ID Occupation Group 0,Occupation Group 0,ID Occupation Group 1,Occupation Group 1,ID Occupation Group 2,Occupation Group 2,ID Occupation Group 3,Occupation Group 3,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,Geography,ID Geography,Slug Geography
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",18,"Drafters, Engineering, & Mapping Technicians",2014,"2014","04000US48","Texas",2591,1023.4417423576194,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",103,"Woodworkers",2014,"2014","04000US48","Texas",214,324.8538132760642,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",17,"Engineers",2014,"2014","04000US48","Texas",9491,1433.957461014796,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",104,"Plant & System Operators",2014,"2014","04000US48","Texas",547,521.5841255253077,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",16,"Architects, Surveyors, & Cartographers",2014,"2014","04000US48","Texas",1681,736.5303795499545,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",4,"Computer & Mathematical Occupations",15,"Mathematical Science Occupations",2014,"2014","04000US48","Texas",987,445.70169396133105,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",105,"Other Production Occupations",2014,"2014","04000US48","Texas",5996,1567.7659264061074,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",14,"Miscellaneous Computer Occupations, Including Computer Support Specialists",2014,"2014","04000US48","Texas",7506,1755.153554535899,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",106,"Supervisors of Transportation & Material Moving Workers",2014,"2014","04000US48","Texas",277,332.73713348527843,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",13,"Database & Systems Administrators & Network Architects",2014,"2014","04000US48","Texas",2926,968.5009034585356,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",12,"Software Developers & Programmers",2014,"2014","04000US48","Texas",19324,2482.5027693841553,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",107,"Air Transportation Workers",2014,"2014","04000US48","Texas",808,551.2640020897429,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",11,"Computer & Information Research Scientists & Analysts",2014,"2014","04000US48","Texas",3049,816.8163808347626,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",108,"Rail & Water Transportation Workers",2014,"2014","04000US48","Texas",250,459.3310353111359,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",10,"Other Financial Specialists",2014,"2014","04000US48","Texas",5794,1346.388131260819,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",9,"Accountants & Auditors",2014,"2014","04000US48","Texas",6548,1217.5783342356253,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",109,"Bus Drivers",2014,"2014","04000US48","Texas",610,384.30326566398054,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",1,"Business & Financial Operations Occupations",8,"Other Business Operations Specialists",2014,"2014","04000US48","Texas",15168,1987.8684564125463,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",110,"Driver/Sales Workers & Truck Drivers",2014,"2014","04000US48","Texas",6244,1780.546264493007,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",1,"Business & Financial Operations Occupations",7,"Human Resources Workers",2014,"2014","04000US48","Texas",2814,786.4972981517483,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",6,"Other Management Occupations Except Farmers, Ranchers, & Other Agricultural Managers",2014,"2014","04000US48","Texas",32321,3013.2673296606126,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",111,"Motor Vehicle Operators Except Bus & Truck Drivers",2014,"2014","04000US48","Texas",2051,845.6459069847143,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",5,"Farmers, Ranchers, & Other Agricultural Managers",2014,"2014","04000US48","Texas",599,527.0768444923376,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",112,"Other Transportation Workers",2014,"2014","04000US48","Texas",341,329.4389169481954,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",4,"Operations Specialties Managers Except Financial Managers & Human Resources Managers",2014,"2014","04000US48","Texas",5430,1111.338832219949,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",3,"Human Resources Managers",2014,"2014","04000US48","Texas",1231,559.456879482235,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",16,"Material Moving Occupations",23,"Material Moving Occupations",26,"Material Moving Occupations",113,"Laborers & Material Movers, Hand",2014,"2014","04000US48","Texas",5102,1585.8136712741507,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",2,"Financial Managers",2014,"2014","04000US48","Texas",4768,1276.0133228144603,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",16,"Material Moving Occupations",23,"Material Moving Occupations",26,"Material Moving Occupations",114,"Material Moving Workers Except Supervisors & Laborers & Material Movers, Hand",2014,"2014","04000US48","Texas",1692,941.0738547000442,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",92,"Other Construction Workers & Helpers",2013,"2013","04000US48","Texas",1131,758.7759880228157,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",75,"Financial Clerks Except Bookkeeping, Accounting, & Auditing Clerks",2013,"2013","04000US48","Texas",3809,1244.7208522395692,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",81,"Other Office & Administrative Support Workers",2013,"2013","04000US48","Texas",9215,1603.9201975160734,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",34,"Art & Design Workers",2013,"2013","04000US48","Texas",7022,1614.496825639493,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",72,"Other Sales & Related Workers",2013,"2013","04000US48","Texas",5786,1266.8295070766233,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",93,"Extraction Workers",2013,"2013","04000US48","Texas",257,401.2094216241687,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",51,"Other Protective Service Workers",2013,"2013","04000US48","Texas",4430,1330.0048872090658,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",31,"Special Education Te",2013,"2013","04000US48","Texas",376,376,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",69,"Retail Sales Workers Except Cashiers",2013,"2013","04000US48","Texas",11346,2189.6269088591325,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",30,"Secondary School Tea",2013,"2013","04000US48","Texas",1599,925,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",94,"First-Line Supervisors of Mechanics, Installers, & Repairers",2013,"2013","04000US48","Texas",227,280.1660222082614,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",50,"Law Enforcement Workers",2013,"2013","04000US48","Texas",1440,653.2442116084918,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",82,"First-Line Supervisors of Farming, Fishing, & Forestry Workers",2013,"2013","04000US48","Texas",0,301.22748878546923,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",29,"Elementary & Middl",2013,"2013","04000US48","Texas",2551,1008.9999999999999,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",59,"Building Cleaning & Pest Control Workers",2013,"2013","04000US48","Texas",14583,2246.0483075837883,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",95,"Vehicle & Mobile Equipment Mechanics, Installers, & Repairers",2013,"2013","04000US48","Texas",4064,1456.6571319291304,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",64,"Child Care Workers",2013,"2013","04000US48","Texas",5674,1227.8843593759145,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",28,"Preschool & Kinder",2013,"2013","04000US48","Texas",0,213,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",49,"Fire Fighting & Prevention Workers",2013,"2013","04000US48","Texas",92,238.36526592605722,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",33,"Other Teachers & Instructors, Education, Training, & Library Occupations",2013,"2013","04000US48","Texas",5849,1200.1708211750524,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",96,"Other Installation, Maintenance, & Repair Occupations Including Electrical & Electronic Equipment Mechanics, Installers, & Repairers",2013,"2013","04000US48","Texas",7268,2088.1736038940826,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",76,"Bookkeeping, Accounting, & Auditing Clerks",2013,"2013","04000US48","Texas",3043,806.3262367057146,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",83,"Agricultural Workers",2013,"2013","04000US48","Texas",363,355,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",32,"Librarians, Curators, & Archivists",2013,"2013","04000US48","Texas",1015,448.2912000028553,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",66,"First-Line Supervisors of Retail Sales Workers",2013,"2013","04000US48","Texas",8750,1662.3408194470833,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",97,"First-Line Supervisors of Production & Operating Workers",2013,"2013","04000US48","Texas",1100,605.4064750231863,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",48,"First-Line Supervisors of Protective Service Workers, All Other",2013,"2013","04000US48","Texas",118,256.5501900213679,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",9,"Education, Training, & Library Occupations",27,"Postsecondary Teachers",2013,"2013","04000US48","Texas",11875,1713.8392573400808,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",58,"First-Line Supervisors of Landscaping, Lawn Service, & Groundskeeping Workers",2013,"2013","04000US48","Texas",342,323.13774152828387,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",26,"Legal Support Workers",2013,"2013","04000US48","Texas",2311,778.824755641473,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",98,"Assemblers & Fabricators",2013,"2013","04000US48","Texas",1414,509.27399305285553,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",47,"First-Line Supervisors of Fire Fighting & Prevention Workers",2013,"2013","04000US48","Texas",127,262.8402556687236,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",84,"Fishing & Hunting, & Forest, Conservation, & Logging Workers",2013,"2013","04000US48","Texas",294,395.12656200260693,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",25,"Judges, Magistrates, & Other Judicial Workers",2013,"2013","04000US48","Texas",255,219.59280498231266,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",63,"Baggage Porters & Concierges, & Tour & Travel Guides",2013,"2013","04000US48","Texas",188,146.70037491431302,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",99,"Food Processing Workers",2013,"2013","04000US48","Texas",2053,959.4425464820704,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",73,"First-Line Supervisors of Office & Administrative Support Workers",2013,"2013","04000US48","Texas",4684,1215.0102880222867,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",24,"Lawyers & Judicial Law Clerks",2013,"2013","04000US48","Texas",7443,1412.8241221043756,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",46,"First-Line Supervisors of Law Enforcement Workers",2013,"2013","04000US48","Texas",397,274.36107595648474,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",23,"Religious Workers",2013,"2013","04000US48","Texas",1225,489.61209135396155,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",100,"Metal Workers & Plastic Workers",2013,"2013","04000US48","Texas",1883,829.3425106673358,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",77,"Information & Record Clerks Except Customer Service Representatives",2013,"2013","04000US48","Texas",10037,1944.6593532030229,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",85,"First-Line Supervisors of Construction & Extraction Workers",2013,"2013","04000US48","Texas",1711,697.5213258388593,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",22,"Counselors, Social Workers, & Other Community & Social Service Specialists",2013,"2013","04000US48","Texas",6251,1569.3275630027022,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",71,"Sales Representatives, Wholesale & Manufacturing",2013,"2013","04000US48","Texas",3352,1085.3248361665737,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",101,"Printing Workers",2013,"2013","04000US48","Texas",479,341.6957711181103,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",4,"Healthcare Support Occupations",11,"Healthcare Support Occupations",14,"Healthcare Support Occupations",45,"Other Healthcare Support Occupations",2013,"2013","04000US48","Texas",4559,1525.7997902739403,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",21,"Life, Physical, & Social Science Technicians",2013,"2013","04000US48","Texas",818,384.1939614309418,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",57,"First-Line Supervisors of Housekeeping & Janitorial Workers",2013,"2013","04000US48","Texas",707,448.26443088873333,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",20,"Social Scientists & Related Workers",2013,"2013","04000US48","Texas",1083,470.40939616465994,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",102,"Textile, Apparel, & Furnishings Workers",2013,"2013","04000US48","Texas",1281,645.3100030218035,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",4,"Healthcare Support Occupations",11,"Healthcare Support Occupations",14,"Healthcare Support Occupations",44,"Occupational & Physical Therapist Assistants & Aides",2013,"2013","04000US48","Texas",80,250.05999280172747,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",86,"Carpenters",2013,"2013","04000US48","Texas",4738,1591.4009551335578,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",19,"Life & Physical Scientists",2013,"2013","04000US48","Texas",3388,1043.9808427361108,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",70,"Sales Representatives, Services",2013,"2013","04000US48","Texas",8298,1965.3422093874647,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",103,"Woodworkers",2013,"2013","04000US48","Texas",315,372.060478954699,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",56,"Other Food Preparation & Serving Related Workers",2013,"2013","04000US48","Texas",3550,1238.015347239282,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",18,"Drafters, Engineering, & Mapping Technicians",2013,"2013","04000US48","Texas",2979,1043.8869670610893,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",4,"Healthcare Support Occupations",11,"Healthcare Support Occupations",14,"Healthcare Support Occupations",43,"Nursing, Psychiatric, & Home Health Aides",2013,"2013","04000US48","Texas",4702,1220.9672395277444,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",17,"Engineers",2013,"2013","04000US48","Texas",8456,1497.3459854021714,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",104,"Plant & System Operators",2013,"2013","04000US48","Texas",704,437.9326432226764,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",78,"Customer Service Representatives",2013,"2013","04000US48","Texas",11773,2121.396945411207,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",87,"Construction Laborers",2013,"2013","04000US48","Texas",8314,1718.7544909032238,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",16,"Architects, Surveyors, & Cartographers",2013,"2013","04000US48","Texas",1543,591.0955929458449,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",62,"Personal Appearance Workers",2013,"2013","04000US48","Texas",4138,1355.7215790862074,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",105,"Other Production Occupations",2013,"2013","04000US48","Texas",6481,1342.1881388240622,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Healthcare Practitioners & Technical Occupations",13,"Healthcare Practitioners & Technical Occupations",42,"Health Technologists & Technicians",2013,"2013","04000US48","Texas",5814,1535.816720836181,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",4,"Computer & Mathematical Occupations",15,"Mathematical Science Occupations",2013,"2013","04000US48","Texas",851,425.96243965870985,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",68,"Cashiers",2013,"2013","04000US48","Texas",10549,2188.324701683916,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",14,"Miscellaneous Computer Occupations, Including Computer Support Specialists",2013,"2013","04000US48","Texas",5490,1146.4279305739196,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",106,"Supervisors of Transportation & Material Moving Workers",2013,"2013","04000US48","Texas",506,510.55362108205634,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",41,"Other Health Diagnosing & Treating Practitioners & Technic",2013,"2013","04000US48","Texas",771,381,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",88,"Electricians",2013,"2013","04000US48","Texas",3044,1289.710432616562,"Austin, TX","16000US4805000","austin-tx"
